Batch Id,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_num_completed_prefills,batch_execution_time,kv_free_blocks_before,kv_free_blocks_after,batch_request_ids,num_requests_not_selected,num_requests_initiated_not_completed,num_decode_phase_total,num_prefill_queue_total,num_not_initiated_in_queue,total_requests_batch_start,replica
3614,512,494,18,20,1,0.031498,8154,8154,95;96;97;98;99;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,20,18,13,0,31,1
3615,512,493,19,20,0,0.029983,8123,8123,95;96;97;98;99;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,20,19,12,0,31,1
3616,512,494,18,19,0,0.030971,8169,8169,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3617,512,494,18,19,0,0.031477,8138,8138,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3618,512,494,18,19,0,0.031972,8107,8107,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3619,512,494,18,19,0,0.032349,8076,8076,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3620,512,494,18,19,0,0.032882,8046,8046,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3621,512,494,18,19,0,0.033406,8015,8015,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3622,512,494,18,19,0,0.033866,7984,7984,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3623,512,494,18,19,0,0.034278,7953,7953,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3624,512,494,18,19,0,0.034758,7922,7922,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3625,512,494,18,19,0,0.035186,7891,7891,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3626,512,494,18,19,0,0.035507,7860,7860,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3627,512,494,18,19,0,0.036028,7829,7829,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3628,512,494,18,19,0,0.036412,7799,7799,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3629,512,494,18,19,0,0.036727,7768,7768,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3630,512,494,18,19,0,0.037016,7737,7737,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116,11,19,18,12,0,30,1
3631,512,494,18,20,1,0.037468,7701,7701,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117,10,20,18,12,0,30,1
3632,512,493,19,20,0,0.030196,7666,7666,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117,10,20,19,11,0,30,1
3633,512,493,19,21,1,0.030865,7630,7630,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,19,11,0,30,1
3634,512,492,20,21,0,0.029841,7599,7599,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3635,512,492,20,21,0,0.030221,7568,7568,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3636,512,492,20,21,0,0.030789,7538,7538,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3637,512,492,20,21,0,0.031282,7507,7507,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3638,512,492,20,21,0,0.031723,7471,7471,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3639,512,492,20,21,0,0.032177,7440,7440,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3640,512,492,20,21,0,0.032716,7410,7410,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3641,512,492,20,21,0,0.033154,7369,7369,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3642,512,492,20,21,0,0.033548,7333,7333,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3643,512,492,20,21,0,0.034053,7302,7302,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3644,512,492,20,21,0,0.034496,7267,7267,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3645,512,492,20,21,0,0.034816,7236,7236,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3646,512,492,20,21,0,0.035085,7205,7205,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3647,512,492,20,21,0,0.035680,7174,7174,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3648,512,492,20,21,0,0.035995,7144,7144,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3649,512,492,20,21,0,0.036315,7113,7113,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3650,512,492,20,21,0,0.036639,7082,7082,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3651,512,492,20,21,0,0.036981,7046,7046,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3652,512,492,20,21,0,0.037438,7016,7016,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3653,512,492,20,21,0,0.037765,6985,6985,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3654,512,492,20,21,0,0.037933,6954,6954,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3655,512,492,20,21,0,0.038367,6923,6923,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3656,512,492,20,21,0,0.038720,6883,6883,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3657,512,492,20,21,0,0.039210,6847,6847,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3658,512,492,20,21,0,0.039646,6816,6816,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3659,512,492,20,21,0,0.039947,6775,6775,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3660,512,492,20,21,0,0.040298,6745,6745,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3661,512,492,20,21,0,0.040751,6714,6714,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3662,512,492,20,21,0,0.041079,6683,6683,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3663,512,492,20,21,0,0.041437,6652,6652,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3664,512,492,20,21,0,0.041799,6622,6622,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3665,512,492,20,21,0,0.042317,6591,6591,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3666,512,492,20,21,0,0.042748,6560,6560,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3667,512,492,20,21,0,0.042926,6524,6524,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3668,512,492,20,21,0,0.043335,6494,6494,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3669,512,492,20,21,0,0.043807,6463,6463,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3670,512,492,20,21,0,0.043994,6432,6432,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3671,512,492,20,21,0,0.044302,6401,6401,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3672,512,492,20,21,0,0.044788,6371,6371,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3673,512,492,20,21,0,0.045315,6340,6340,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3674,512,492,20,21,0,0.045559,6309,6309,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3675,512,492,20,21,0,0.045843,6278,6278,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3676,512,492,20,21,0,0.046266,6248,6248,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3677,512,492,20,21,0,0.046471,6212,6212,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3678,512,492,20,21,0,0.046855,6181,6181,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3679,512,492,20,21,0,0.047239,6150,6150,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3680,512,492,20,21,0,0.047650,6120,6120,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118,9,21,20,10,0,30,1
3681,512,492,20,22,1,0.048114,6084,6084,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,22,20,10,0,30,1
3682,512,491,21,22,0,0.030283,6053,6053,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,22,21,9,0,30,1
3683,512,491,21,22,0,0.030919,6023,6023,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,22,21,9,0,30,1
3684,512,491,21,22,0,0.031247,5992,5992,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,22,21,9,0,30,1
3685,512,491,21,22,0,0.031653,5961,5961,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,22,21,9,0,30,1
3686,512,491,21,22,0,0.032093,5931,5931,95;96;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,22,21,9,0,30,1
3687,512,492,20,21,0,0.032374,7567,7567,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3688,512,492,20,21,0,0.032790,7531,7531,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3689,512,492,20,21,0,0.033189,7500,7500,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3690,512,492,20,21,0,0.033648,7465,7465,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3691,512,492,20,21,0,0.034036,7434,7434,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3692,512,492,20,21,0,0.034526,7398,7398,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3693,512,492,20,21,0,0.034866,7362,7362,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3694,512,492,20,21,0,0.035363,7332,7332,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3695,512,492,20,21,0,0.035682,7301,7301,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3696,512,492,20,21,0,0.036100,7270,7270,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3697,512,492,20,21,0,0.036583,7239,7239,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3698,512,492,20,21,0,0.036896,7209,7209,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3699,512,492,20,21,0,0.037261,7178,7178,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3700,512,492,20,21,0,0.037688,7147,7147,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3701,512,492,20,21,0,0.037918,7116,7116,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3702,512,492,20,21,0,0.038302,7086,7086,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3703,512,492,20,21,0,0.038656,7050,7050,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3704,512,492,20,21,0,0.039125,7019,7019,95;97;98;100;101;103;104;105;106;107;109;110;111;112;113;114;115;116;117;118;119,8,21,20,9,0,29,1
3705,512,493,19,20,0,0.039517,8031,8031,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3706,512,493,19,20,0,0.039716,8001,8001,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3707,512,493,19,20,0,0.040022,7970,7970,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3708,512,493,19,20,0,0.040596,7939,7939,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3709,512,493,19,20,0,0.040839,7908,7908,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3710,512,493,19,20,0,0.041100,7877,7877,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3711,512,493,19,20,0,0.041497,7846,7846,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3712,512,493,19,20,0,0.041919,7806,7806,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3713,512,493,19,20,0,0.042415,7775,7775,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3714,512,493,19,20,0,0.042655,7744,7744,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3715,512,493,19,20,0,0.042939,7713,7713,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3716,512,493,19,20,0,0.043311,7682,7682,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3717,512,493,19,20,0,0.043727,7652,7652,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3718,512,493,19,20,0,0.043975,7616,7616,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3719,512,493,19,20,0,0.044397,7585,7585,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3720,512,493,19,20,0,0.044818,7554,7554,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3721,512,493,19,20,0,0.045295,7513,7513,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3722,512,493,19,20,0,0.045748,7478,7478,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3723,512,493,19,20,0,0.045925,7447,7447,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3724,512,493,19,20,0,0.046213,7411,7411,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3725,512,493,19,20,0,0.046722,7380,7380,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3726,512,493,19,20,0,0.047008,7349,7349,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3727,512,493,19,20,0,0.047528,7318,7318,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3728,512,493,19,20,0,0.047965,7288,7288,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3729,512,493,19,20,0,0.048340,7257,7257,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3730,512,493,19,20,0,0.048755,7226,7226,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3731,512,493,19,20,0,0.048855,7190,7190,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3732,512,493,19,20,0,0.049256,7159,7159,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3733,512,493,19,20,0,0.049710,7129,7129,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3734,512,493,19,20,0,0.049920,7098,7098,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3735,512,493,19,20,0,0.050201,7067,7067,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3736,512,493,19,20,0,0.050930,7031,7031,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3737,512,493,19,20,0,0.051133,6995,6995,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3738,512,493,19,20,0,0.051504,6965,6965,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3739,512,493,19,20,0,0.051813,6924,6924,95;97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,20,19,9,0,28,1
3740,512,494,18,19,0,0.050758,12080,12080,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3741,512,494,18,19,0,0.050872,12049,12049,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3742,512,494,18,19,0,0.051424,12018,12018,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3743,512,494,18,19,0,0.051628,11987,11987,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3744,512,494,18,19,0,0.052150,11956,11956,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3745,512,494,18,19,0,0.052330,11925,11925,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3746,512,494,18,19,0,0.053020,11895,11895,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3747,512,494,18,19,0,0.053209,11864,11864,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3748,512,494,18,19,0,0.053589,11833,11833,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3749,512,494,18,19,0,0.053995,11802,11802,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3750,512,494,18,19,0,0.054476,11771,11771,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3751,512,494,18,19,0,0.054561,11740,11740,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3752,512,494,18,19,0,0.055186,11709,11709,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3753,512,494,18,19,0,0.055536,11678,11678,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3754,512,494,18,19,0,0.056098,11648,11648,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3755,512,494,18,19,0,0.056214,11617,11617,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3756,512,494,18,19,0,0.056536,11586,11586,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3757,512,494,18,19,0,0.056905,11550,11550,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3758,512,494,18,19,0,0.057493,11514,11514,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3759,512,494,18,19,0,0.057699,11483,11483,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3760,512,494,18,19,0,0.058267,11452,11452,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3761,512,494,18,19,0,0.058538,11421,11421,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3762,512,494,18,19,0,0.058691,11391,11391,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3763,512,494,18,19,0,0.059015,11360,11360,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3764,512,494,18,19,0,0.059556,11329,11329,97;98;100;101;103;104;105;106;107;109;111;112;113;114;115;116;117;118;119,8,19,18,9,0,27,1
3765,512,495,17,18,0,0.059999,11887,11887,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3766,512,495,17,18,0,0.060335,11856,11856,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3767,512,495,17,18,0,0.060833,11825,11825,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3768,512,495,17,18,0,0.061217,11789,11789,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3769,512,495,17,18,0,0.061529,11758,11758,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3770,512,495,17,18,0,0.061643,11722,11722,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3771,512,495,17,18,0,0.062090,11691,11691,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3772,512,495,17,18,0,0.062402,11655,11655,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3773,512,495,17,18,0,0.063040,11624,11624,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3774,512,495,17,18,0,0.063522,11593,11593,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3775,512,495,17,18,0,0.063902,11563,11563,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3776,512,495,17,18,0,0.064212,11532,11532,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3777,512,495,17,18,0,0.064615,11501,11501,97;98;100;101;103;104;105;106;107;109;111;112;114;115;116;117;118;119,8,18,17,9,0,26,1
3778,512,496,16,17,0,0.061954,12215,12215,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3779,512,496,16,17,0,0.062219,12184,12184,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3780,512,496,16,17,0,0.062675,12153,12153,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3781,512,496,16,17,0,0.063013,12122,12122,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3782,512,496,16,17,0,0.063458,12091,12091,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3783,512,496,16,17,0,0.064026,12055,12055,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3784,512,496,16,17,0,0.064287,12024,12024,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3785,512,496,16,17,0,0.064794,11993,11993,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3786,512,496,16,17,0,0.064922,11962,11962,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3787,512,496,16,17,0,0.065271,11931,11931,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3788,512,496,16,17,0,0.065604,11900,11900,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3789,512,496,16,17,0,0.065906,11869,11869,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3790,512,496,16,17,0,0.066286,11838,11838,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
3791,512,496,16,17,0,0.066984,11807,11807,97;98;100;101;103;105;106;107;109;111;112;114;115;116;117;118;119,8,17,16,9,0,25,1
